Region,,Province,,Municipality,,Barangay,,Project Name,# of Brgys., Estimated Total Cost (P) 2nd MIBF , KALAHI GRANT , Community & LGU Counterpart Commitments (LCC) , Grant Funds Released  , Tranches , LCC Delivered , Total Utilized , Grant Funds Utilized , LCC Utilized ,% Utilized from Grant released* ,% LCC utilized over delivered,% LCC delivered over committed,% Financial Accomplishment (Grant + LCC),% Physical Progress as of June 2010,1st MIBF / MIBF-PDPRA Date,2nd MIBF / MIBF-EC Date,Start Date (SPI),Completion Date,Inauguration Date,Duration of SP Construction (Calendar Days), No. of Direct HH Beneficiaries ,Remarks,# of SPs,Cluster
VI,6,Capiz,619,Jamindan,61906,Poblacion,61906026,Water System Level II,1,"2,645,650.33","1,912,793.93","732,856.40","1,912,793.93", 3rd Tranche ,"733,856.40","2,646,650.33","1,912,793.93","733,856.40",100%,100%,100%,100%,100%,5-Jul-05,16-Aug-05,8-Nov-05,30-Nov-06,23-Nov-06,387,317,,1,VISAYAS
VI,6,Capiz,619,Jamindan,61906,San Jose,61906027,Road Improvement w/ 1 unit RCP culvert of 2.0 km FMR,1,"650,000.00","575,500.50","74,499.50","460,400.40",,"61,758.62","522,159.02","460,400.40","61,758.62",100%,100%,83%,80%,100%,5-Feb-09,no data,6-Apr-09,31-Aug-09,no data,147,220,,1,VISAYAS
VI,6,Capiz,619,Jamindan,61906,San Jose ,61906027,Road Upgrading/Concreting,1,"916,875.28","761,868.38","155,006.90","761,868.38", 3rd Tranche ,"153,069.40","914,937.78","761,868.38","153,069.40",100%,100%,99%,100%,100%,5-Jul-05,16-Aug-05,9-Nov-05,30-Jun-06,24-Nov-06,233,208,,1,VISAYAS
VI,6,Capiz,619,Jamindan,61906,San Juan - C2,61906028,Road Improvement w/ Spot Concreting of FMR,2,"2,270,000.00","2,170,914.50","99,085.50","1,736,731.60",1st,"103,131.68","1,839,863.28","1,736,731.60","103,131.68",100%,100%,104%,81%,100%,5-Feb-09,no data,28-Apr-09,31-Aug-09,no data,125,200,completed as built,1,VISAYAS
VI,6,Capiz,619,Jamindan,61906,San Vicente,61906029,Water System L II,1,"683,081.25","489,481.25","193,600.00","489,481.25", 3rd Tranche ,"264,132.00","753,613.25","489,481.25","264,132.00",100%,100%,136%,110%,100%,17-Jan-04,24-Feb-04,23-Jun-04,30-Nov-04,25-Jan-05,160,226,,1,VISAYAS
VI,6,Capiz,619,Jamindan,61906,San Vicente,61906029,Health Station,1,"699,488.30","489,895.83","209,592.47","489,895.83", Last Tranche ,"53,895.00","543,790.83","489,895.83","53,895.00",100%,100%,26%,78%,100%,6-Jul-06,14-Jul-06,15-Nov-06,31-Dec-06,no data,46,223,,1,VISAYAS
VI,6,Capiz,619,Jamindan,61906,Sto. Rosario,61906030,Road Upgrading/Concreting,1,"1,322,008.30","1,090,634.40","231,373.90","1,078,549.37", 1st Tranche ,"238,772.28","1,253,002.77","1,078,549.37","174,453.40",100%,73%,103%,95%,100%,5-Jul-05,16-Aug-05,9-Nov-05,1-May-07,no data,538,216,,1,VISAYAS
VI,6,Capiz,619,Jamindan,61906,Sto. Rosario,61906030,Const. of Day Care Center,1,"605,700.00","513,486.50","92,213.50","462,137.85",,"93,665.95","555,803.80","462,137.85","93,665.95",100%,100%,102%,92%,100%,5-Feb-09,no data,30-Mar-09,30-Jun-09,no data,92,99,,1,VISAYAS
VI,6,Capiz,619,Maayon,61907,Alasaging,61907002,.68 km. Road Improvrmrnt with overflow,1,"753,600.00","641,700.00","111,900.00","577,530.00", 1st Tranche ,"136,869.04","699,930.00","577,530.00","122,400.00",100%,89%,122%,93%,100%,1-Aug-07,no data,7-Apr-08,30-Apr-09,n/a,388,133,,1,VISAYAS
VI,6,Capiz,619,Maayon,61907,Alayunan,61907003,Road Upgrading,1,"1,416,267.93","489,746.04","926,521.89","454,771.43", 2nd Tranche ,"936,232.81","1,372,314.24","454,771.43","917,542.81",100%,98%,101%,97%,100%,4-Jul-06,18-Aug-06,20-Nov-06,30-Jun-08,no data,588,96,,1,VISAYAS
VI,6,Capiz,619,Maayon,61907,Batabat,61907005,"4 unit 4"" Portable Water Pump",1,"656,200.00","560,200.00","96,000.00","533,502.00", 1st Tranche ,"110,596.00","628,902.00","533,502.00","95,400.00",100%,86%,115%,96%,100%,1-Aug-07,no data,5-Aug-08,30-Apr-09,n/a,268,244,,1,VISAYAS
VI,6,Capiz,619,Maayon,61907,Bongbongan,61907006,Road Upgrading,1,"3,027,195.31","2,228,519.65","798,675.66","2,005,667.70", 2nd Tranche ,"819,931.74","2,825,599.44","2,005,667.70","819,931.74",100%,100%,103%,93%,100%,27-Apr-05,20-Jun-05,10-Oct-05,10-May-06,16-Mar-06,212,208,,1,VISAYAS
VI,6,Capiz,619,Maayon,61907,Cabungahan,61907007,Road Upgrading,1,"1,197,986.82","989,677.93","208,308.89","989,677.93", Last Tranche ,"197,966.14","1,187,644.07","989,677.93","197,966.14",100%,100%,95%,99%,100%,4-Jul-06,18-Aug-06,16-Mar-07,30-Nov-07,no data,259,268,,1,VISAYAS
VI,6,Capiz,619,Maayon,61907,Duluan,61907010,.80 km Road Improvement w/ spot concreting,1,"870,000.00","755,600.00","114,400.00","680,040.00", 1st Tranche ,"121,205.00","798,385.00","680,040.00","118,345.00",100%,98%,106%,92%,100%,1-Aug-07,no data,2-Apr-08,30-Apr-09,n/a,393,96,,1,VISAYAS
VI,6,Capiz,619,Maayon,61907,Guinbi-alan,61907013,Road Upgrading,1,"1,553,586.63","1,274,722.36","278,864.27","1,239,151.91", 1st Tranche ,"284,447.90","1,516,591.77","1,239,151.91","277,439.86",100%,98%,102%,98%,100%,4-Jul-06,18-Aug-06,28-Feb-07,30-Jun-08,no data,488,149,,1,VISAYAS
VI,6,Capiz,619,Maayon,61907,Indayagan,61907014,1.40km Road Improvement,1,"766,700.00","653,200.00","113,500.00","522,560.00", 1st Tranche ,"110,200.00","592,185.19","522,560.00","69,625.19",100%,63%,97%,77%,100%,1-Aug-07,no data,5-Mar-08,30-Oct-08,no data,239,261,,1,VISAYAS
VI,6,Capiz,619,Maayon,61907,Jebaca,61907015,Hanging Foot Bridge,1,"1,565,725.30","1,435,699.18","130,026.12","1,292,129.26", 2nd Tranche ,"174,956.12","1,467,085.38","1,292,129.26","174,956.12",100%,100%,135%,94%,100%,27-Apr-05,20-Jun-05,5-Sep-05,26-Apr-06,27-Apr-06,233,163,,1,VISAYAS
VI,6,Capiz,619,Maayon,61907,Maalan,61907016,.600km Road Conc. With conc. Side Ditch Canal,1,"1,410,500.00","1,224,700.00","185,800.00","1,176,195.17",,"234,439.70","1,344,325.11","1,176,195.17","168,129.94",100%,72%,126%,95%,100%,1-Aug-07,no data,2-May-08,30-Jul-09,no data,454,153,,1,VISAYAS
VI,6,Capiz,619,Maayon,61907,Manayupit,61907017,3 Classroon School Building,1,"1,514,744.80","1,346,801.96","167,942.84","1,297,211.45", 2nd Tranche ,"131,928.70","1,424,565.56","1,297,211.45","127,354.11",100%,97%,79%,94%,100%,4-Jul-06,18-Aug-06,27-Nov-06,28-Feb-08,no data,458,163,,1,VISAYAS
VI,6,Capiz,619,Maayon,61907,New Guia,61907018,Day Care Center ,1,"644,900.00","447,000.00","197,900.00","402,300.00",,"183,891.00","586,191.00","402,300.00","183,891.00",100%,100%,93%,91%,100%,1-Aug-07,no data,5-Aug-08,30-Apr-09,n/a,268,22,,1,VISAYAS
VI,6,Capiz,619,Maayon,61907,Old Guia,61907020,Hanging Foot Bridge,1,"1,965,985.58","1,806,255.58","159,730.00","1,625,630.02", 2nd Tranche ,"265,450.22","1,891,080.24","1,625,630.02","265,450.22",100%,100%,166%,96%,100%,27-Apr-05,20-Jun-05,8-Sep-05,10-May-06,11-May-06,244,153,,1,VISAYAS
VI,6,Capiz,619,Maayon,61907,Parallan,61907022,1.09km Road Improvement,1,"962,300.00","835,200.00","127,100.00","794,994.88", 1st Tranche ,"174,463.40","921,579.88","794,994.88","126,585.00",100%,73%,137%,96%,100%,1-Aug-07,no data,29-Mar-08,30-Jun-09,no data,458,86,,1,VISAYAS
VI,6,Capiz,619,Maayon,61907,Piña,61907023,Road Upgrading,1,"968,827.09","847,008.63","121,818.46","847,008.63", Last Tranche ,"114,757.10","961,765.73","847,008.63","114,757.10",100%,100%,94%,99%,100%,4-Jul-06,18-Aug-06,19-Mar-07,30-Jun-08,no data,469,184,,1,VISAYAS
VI,6,Capiz,619,Maayon,61907,Pob. Ilawod,61907024,Water System Level II,1,"1,428,500.00","1,186,700.00","241,800.00","1,068,030.00",,"204,693.50","1,193,848.50","1,068,030.00","125,818.50",100%,61%,85%,84%,100%,1-Aug-07,no data,5-Aug-08,30-Apr-09,n/a,268,271,,1,VISAYAS
VI,6,Capiz,619,Maayon,61907,Poblacion Ilaya,61907025,Water System Level II,1,"1,997,986.18","1,750,120.97","247,865.21","1,750,120.97", Last Tranche ,"224,612.68","1,974,733.65","1,750,120.97","224,612.68",100%,100%,91%,99%,100%,4-Jul-06,18-Aug-06,7-Mar-07,30-Jun-08,no data,481,366,,1,VISAYAS
VI,6,Capiz,619,Maayon,61907,Poblacion Tabuc,61907026,Water System Level II,1,"1,347,728.82","1,170,450.16","177,278.66","1,137,367.10", 1st Tranche ,"198,306.05","1,295,673.15","1,137,367.10","158,306.05",100%,80%,112%,96%,100%,4-Jul-06,18-Aug-06,27-Nov-06,30-Aug-08,no data,642,296,,1,VISAYAS
VI,6,Capiz,619,Maayon,61907,Quevedo,61907019,Water System Level II,1,"1,554,382.92","1,418,120.30","136,262.62","1,418,120.30", Last Tranche ,"213,456.74","1,630,777.04","1,418,120.30","212,656.74",100%,100%,157%,105%,100%,27-Apr-05,20-Jun-05,3-Oct-05,18-Sep-06,21-Sep-06,350,179,,1,VISAYAS
VI,6,Capiz,619,Maayon,61907,Quinabonglan,61907028,2 CL Classroom Building,1,"1,202,500.00","1,042,500.00","160,000.00","1,010,580.64", 1st Tranche ,"150,330.00","1,133,820.64","1,010,580.64","123,240.00",100%,82%,94%,94%,100%,1-Aug-07,no data,1-May-08,28-Feb-09,n/a,303,186,,1,VISAYAS
VI,6,Capiz,619,Maayon,61907,Quinat-uyan,61907029,Day Care Center,1,"647,600.00","526,400.00","121,200.00","473,760.00", 3rd Tranche ,"125,898.00","476,393.25","473,760.00","2,633.25",100%,2%,104%,74%,100%,1-Aug-07,no data,31-Mar-08,30-Apr-09,n/a,395,238,,1,VISAYAS
VI,6,Capiz,619,Maayon,61907,Salgan,61907030,2 Unit Overflow,1,"1,970,213.77","1,731,471.95","238,741.82","1,731,471.95", Last Tranche ,"280,522.50","2,008,209.69","1,731,471.95","276,737.74",100%,99%,118%,102%,100%,4-Jul-06,18-Aug-06,10-Mar-07,30-Oct-07,1-Nov-07,234,203,,1,VISAYAS
VI,6,Capiz,619,Maayon,61907,Tapulang,61907031,Water System Level I & II,1,"1,244,400.00","1,079,400.00","165,000.00","1,022,298.12", 1st Tranche ,"159,492.88","1,154,246.00","1,022,298.12","131,947.88",100%,83%,97%,93%,100%,1-Aug-07,no data,6-Aug-08,30-Jul-09,no data,358,248,,1,VISAYAS
VI,6,Capiz,619,Maayon,61907,Tuburan,61907032,40-unit Level I Water System,1,"756,700.00","647,400.00","109,300.00","582,660.00", 1st Tranche ,"124,080.00","706,740.00","582,660.00","124,080.00",100%,100%,114%,93%,100%,1-Aug-07,no data,5-Mar-08,30-Apr-09,n/a,421,371,,1,VISAYAS
VI,6,Capiz,619,Maayon,61907,West Villaflores,61907034,Road Upgrading,1,"2,900,405.29","2,711,405.29","189,000.00","2,574,254.76", 3rd Tranche ,"223,879.85","2,791,694.76","2,574,254.76","217,440.00",100%,97%,118%,96%,100%,27-Apr-05,20-Jun-05,10-Oct-05,30-Jun-06,1-Feb-07,263,261,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Abangay,61917001, 2 Classroom School Building (Elementary),1,"1,048,141.63","520,350.02","527,791.61","475,886.99", 2nd Tranche ,"836,438.51","1,312,325.50","475,886.99","836,438.51",100%,100%,158%,125%,100%,12-Sep-06,26-Oct-06,12-Mar-07,1-Apr-08,20-May-08,386,99,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Acuña,61917002,1 Unit 2 Classroom School Building,1,"1,095,724.87","805,710.91","290,013.96","725,139.82", 1st Tranche ,"247,272.34","972,412.16","725,139.82","247,272.34",100%,100%,85%,89%,100%,21-Nov-07,no data,1-Jan-09,31-Aug-09,no data,242,111,completed as built,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Agcococ,61917003,Health Station,1,"655,200.01","427,589.91","227,610.10","427,589.90", 1st Tranche ,"215,008.82","642,598.72","427,589.90","215,008.82",100%,100%,94%,98%,100%,21-Nov-07,no data,4-Jun-08,30-Apr-09,n/a,330,130,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Aglinab,61917004,Road Upgrading,1,"3,477,172.46","2,704,635.89","772,536.57","2,434,172.30", 1st Tranche ,"837,104.18","3,271,276.48","2,434,172.30","837,104.18",100%,100%,108%,94%,100%,12-Sep-06,26-Oct-06,29-Jun-07,30-Jul-09,no data,762,125,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Aglupacan,61917005, Post Harvest Facilities,1,"603,662.51","495,451.24","108,211.27","458,079.05", 1st Tranche ,"132,104.95","590,184.00","458,079.05","132,104.95",100%,100%,122%,98%,100%,12-Sep-06,26-Oct-06,27-Jun-07,1-Dec-08,no data,523,19,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Apero,61917007,Road Improvement & Construction of 2.10 kms.,1,"1,569,500.00","855,871.87","713,628.13","684,697.50", 1st Tranche ,"532,761.05","1,217,458.55","684,697.50","532,761.05",100%,100%,75%,78%,100%,21-Nov-07,no data,8-Apr-09,31-Aug-09,no data,145,276,completed as built,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Artuz,61917008,1 Unit 2 Classroom School Building,1,"1,428,400.00","1,149,445.98","278,954.02","1,034,501.39",,"280,454.02","1,268,600.41","1,034,501.39","234,099.02",100%,83%,101%,89%,100%,16-Jul-08,no data,4-Dec-08,30-Jun-09,no data,208,214,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Bag-Ong Barrio,61917009,Solar Dryer with Warehouse,1,"1,091,800.00","755,818.08","335,981.92","680,236.27",,"299,327.53","838,569.60","680,236.27","158,333.33",100%,53%,89%,77%,100%,16-Jul-08,no data,1-Jan-09,31-Aug-09,no data,242,147,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Bato-Bato,61917010,Heallth Station,1,"597,949.10","383,286.94","214,662.16","344,958.24", 1st Tranche ,"261,062.99","606,021.23","344,958.24","261,062.99",100%,100%,122%,101%,100%,12-Sep-06,26-Oct-06,11-Jun-07,1-May-08,23-Apr-08,325,47,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Camburanan,61917012,Mini Market,1,"993,800.00","792,373.77","201,426.23","713,136.39",,"157,333.33","870,469.72","713,136.39","157,333.33",100%,100%,78%,88%,100%,16-Jul-08,no data,1-Jan-09,30-Jun-09,no data,180,157,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Candelaria,61917013,Road Upgrading,1,"3,757,923.90","3,100,391.46","657,532.44","2,790,352.32", 1st Tranche ,"670,070.91","3,434,169.75","2,764,098.84","670,070.91",99%,100%,102%,91%,100%,12-Sep-06,26-Oct-06,24-Nov-07,30-Apr-09,n/a,523,403,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Carida,61917014,Day Care Center,1,"725,600.00","517,060.70","208,539.30","465,354.63",,"219,437.63","603,576.33","465,354.63","138,221.70",100%,63%,105%,83%,100%,16-Jul-08,no data,27-Nov-08,30-Apr-09,n/a,154,132,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Cristina,61917015,Road Improvement of 3.16kms,1,"2,635,300.00","2,101,303.44","533,996.56","1,891,173.09",,"467,341.46","2,100,572.15","1,891,173.09","209,399.06",100%,45%,88%,80%,100%,16-Jul-08,no data,27-Nov-08,31-Aug-09,no data,277,165,completed as built,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Da-an Banwa,61917016,1 Unit 2 Classroom School Building,1,"985,484.39","748,573.97","236,910.42","673,716.58", 1st Tranche ,"201,708.82","875,425.40","673,716.58","201,708.82",100%,100%,85%,89%,100%,21-Nov-07,no data,1-Sep-08,30-Jun-09,no data,302,116,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Da-an Norte,61917017,Health Station,1,"611,699.75","392,960.83","218,738.92","353,664.74", 2nd Tranche ,"272,310.61","625,975.35","353,664.74","272,310.61",100%,100%,124%,102%,100%,12-Sep-06,26-Oct-06,26-Mar-07,1-Apr-08,24-Mar-08,372,109,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Daan Sur,61917018,Health Station,1,"611,619.49","389,934.60","221,684.89","350,941.14", 1st Tranche ,"255,930.45","606,871.59","350,941.14","255,930.45",100%,100%,115%,99%,100%,12-Sep-06,26-Oct-06,26-Jun-07,1-Jan-09,n/a,555,130,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Garcia,61917019,Day Care Center,1,"604,128.77","273,224.24","330,904.53","245,901.92", 1st Tranche ,"614,722.76","860,624.68","245,901.92","614,722.76",100%,100%,186%,142%,100%,12-Sep-06,26-Oct-06,2-Apr-07,1-Jun-08,no data,426,134,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Gebio-an,61917020,2 Classroom School Building (Elementary),1,"975,367.14","786,389.24","188,977.90","707,750.31", 1st Tranche ,"281,262.44","989,012.75","707,750.31","281,262.44",100%,100%,149%,101%,100%,12-Sep-06,26-Oct-06,7-May-07,1-May-08,no data,360,111,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Initan,61917022,Improvement of 0.96 kms. w/ 60.0 m. Spot Concreting FTMR,1,"767,303.00","531,040.43","236,262.57","477,936.34", 1st Tranche ,"153,312.82","631,249.16","477,936.34","153,312.82",100%,100%,65%,82%,100%,21-Nov-07,no data,16-Jun-08,30-Jul-09,no data,409,126,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Katipunan,61917023,Potable Water System Level II (Pump Driven),1,"704,001.32","520,988.59","183,012.73","416,790.87", 1st Tranche ,"261,024.72","677,815.59","416,790.87","261,024.72",100%,100%,143%,96%,100%,12-Sep-06,26-Oct-06,11-Jun-07,1-Apr-08,15-Apr-08,295,120,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Katipunan,61917023,Mini Market,1,"973,400.00","646,480.61","326,919.39","581,832.55",,"330,719.39","816,165.88","581,832.55","234,333.33",100%,71%,101%,84%,100%,16-Jul-08,no data,12-Dec-08,31-Jul-09,no data,231,145,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Lagdungan,61917024,Day Care Center,1,"586,638.66","361,319.57","225,319.09","361,319.57", 1st Tranche ,"197,915.82","559,235.39","361,319.57","197,915.82",100%,100%,88%,95%,100%,21-Nov-07,no data,11-Jun-08,30-May-09,no data,353,138,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Libertad,61917026, Health Station,1,"622,432.18","487,511.22","134,920.96","462,046.71", 2nd Tranche ,"219,044.50","681,091.21","462,046.71","219,044.50",100%,100%,162%,109%,100%,12-Sep-06,26-Oct-06,2-Mar-07,1-Apr-08,28-Apr-08,396,131,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Libertad,61917026,1 Unit 2 Classroom School Building,1,"1,323,400.00","1,024,923.96","298,476.04","922,431.57",,"306,446.04","1,056,764.90","922,431.57","134,333.33",100%,44%,103%,80%,100%,16-Jul-08,no data,1-Jan-09,30-Jun-09,no data,180,82,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Mabini,61917027, Health Station,1,"605,746.31","402,169.74","203,576.57","361,952.76", 1st Tranche ,"251,560.98","613,513.74","361,952.76","251,560.98",100%,100%,124%,101%,100%,12-Sep-06,26-Oct-06,6-Jun-07,1-Jun-08,no data,361,42,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Maliao,61917028, Health Station,1,"599,819.84","388,139.87","211,679.97","349,325.88", 2nd Tranche ,"257,974.50","607,300.38","349,325.88","257,974.50",100%,100%,122%,101%,100%,12-Sep-06,26-Oct-06,24-Apr-07,1-May-08,31-Mar-08,373,108,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Malitbog,61917029, Health Station,1,"614,625.69","442,282.33","172,343.36","442,282.33", 2nd Tranche ,"285,242.62","727,524.95","442,282.33","285,242.62",100%,100%,166%,118%,100%,12-Sep-06,26-Oct-06,7-Mar-07,1-Apr-08,29-Apr-08,391,218,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Minan,61917030,Post Harvest Facilities,1,"602,807.25","495,142.21","107,665.04","445,627.99", 1st Tranche ,"169,739.33","615,367.32","445,627.99","169,739.33",100%,100%,158%,102%,100%,12-Sep-06,26-Oct-06,27-Jun-07,1-Jun-08,no data,340,73,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Poblacion,61917032,1 Unit 2 Classroom School Building,1,"1,220,900.00","1,119,142.50","101,757.50","1,007,228.25",,"81,705.26","1,048,080.88","1,007,228.25","40,852.63",100%,50%,80%,86%,100%,16-Jul-08,no data,2-Dec-08,30-Jun-09,no data,210,335,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Rizal Sur,61917034, Health Station,1,"602,515.92","384,670.75","217,845.17","346,203.67", 1st Tranche ,"270,546.99","616,750.66","346,203.67","270,546.99",100%,100%,124%,102%,100%,12-Sep-06,26-Oct-06,11-Jun-07,1-Aug-08,no data,417,41,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Roosevelt,61917035,Improvement of 1.50 kms. FTMR,1,"1,752,449.09","1,481,381.45","271,067.64","1,333,243.31", 1st Tranche ,"156,058.82","1,489,302.13","1,333,243.31","156,058.82",100%,100%,58%,85%,100%,21-Nov-07,no data,27-Jul-08,31-Aug-09,no data,400,93,completed as built,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Roxas ,61917036,Health Station,1,"666,861.24","450,740.20","216,121.04","444,369.18", 1st Tranche ,"214,656.82","659,026.00","444,369.18","214,656.82",100%,100%,99%,99%,100%,21-Nov-07,no data,16-Jun-08,30-Apr-09,n/a,318,150,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,San Antonio,61917038,Improvement of 2.46 kms. FTMR,1,"1,671,900.00","1,242,086.18","429,813.82","1,117,877.56",,"390,498.82","1,333,896.38","1,117,877.56","216,018.82",100%,55%,91%,80%,100%,21-Nov-07,no data,1-Sep-08,31-Aug-09,no data,364,130,completed as built,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,San Francisco,61917039,Post Harvest Facilities,1,"746,808.56","588,233.51","158,575.05","549,634.89", 1st Tranche ,"136,347.84","685,982.73","549,634.89","136,347.84",100%,100%,86%,92%,100%,12-Sep-06,26-Oct-06,6-Sep-07,30-Jun-09,no data,663,24,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,San Julian,61917042,Health Station,1,"780,300.00","563,993.65","216,306.35","507,594.29",,"217,326.68","671,927.62","507,594.29","164,333.33",100%,76%,100%,86%,100%,16-Jul-08,no data,1-Dec-08,30-Apr-09,n/a,150,160,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,San Miguel Ilaya,61917044,Improvement of 1.70kms FTMR,1,"1,007,881.33","839,434.00","168,447.33","755,490.60",,"55,340.00","810,830.60","755,490.60","55,340.00",100%,100%,33%,80%,100%,21-Nov-07,no data,1-Sep-08,31-Aug-09,no data,364,151,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,San Nicolas,61917045,Improvement & Construction of 3.12 kms. FTMR,1,"1,914,500.00","1,667,462.47","247,037.53","1,500,716.23", 1st Tranche ,"203,037.53","702,689.54","499,652.01","203,037.53",33%,100%,82%,37%,100%,21-Nov-07,no data,8-Apr-09,31-Aug-09,no data,145,353,completed as built,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,San Pedro,61917046,Day Care Center,1,"583,500.00","373,892.93","209,607.07","373,892.92", 1st Tranche ,"210,951.42","584,844.34","373,892.92","210,951.42",100%,100%,101%,100%,100%,21-Nov-07,no data,24-Jul-08,30-Jun-09,no data,341,53,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,San Vicente,61917048,Improvement of 1.14 kms. FTMR,1,"1,606,989.20","1,267,259.72","339,729.48","1,140,533.78",,"169,558.82","1,310,092.60","1,140,533.78","169,558.82",100%,100%,50%,82%,100%,21-Nov-07,no data,1-Sep-08,30-Mar-09,n/a,210,44,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Senunod,61917051, Health Station,1,"1,355,898.65","355,024.40","1,000,874.25","319,521.96", 1st Tranche ,"815,554.48","274,706.16", -   ,"274,706.16",0%,34%,81%,20%,100%,12-Sep-06,26-Oct-06,11-Jun-07,1-May-08,24-Apr-08,325,22,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Sta. Ana,61917049,Improvement & Construction of 2.24 kms. FTMR,1,"1,680,300.00","1,235,249.83","445,050.17","1,111,724.85",,"228,058.82","1,339,783.67","1,111,724.85","228,058.82",100%,100%,51%,80%,100%,21-Nov-07,no data,8-Apr-09,31-Aug-09,no data,145,158,completed as built,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Sta. Petronila,61917050,Hanging Foot Bridge,1,"4,111,000.00","3,168,749.12","942,250.88","2,851,874.21",,"991,726.21","3,238,385.69","2,500,052.36","738,333.33",88%,74%,105%,79%,100%,16-Jul-08,no data,23-Feb-09,31-Aug-09,no data,189,71,completed as built,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Tacayan,61917055,1 Unit 2 Classroom School Building,1,"1,233,400.00","912,386.56","321,013.44","821,147.92", 1st Tranche ,"278,320.82","1,099,468.74","821,147.92","278,320.82",100%,100%,87%,89%,100%,21-Nov-07,no data,30-Jul-08,30-Jun-09,no data,335,75,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Taft,61917056,1 Unit 2 Classroom School Building,1,"1,297,300.00","1,002,339.39","294,960.61","902,105.45",,"296,458.11","1,045,438.78","902,105.45","143,333.33",100%,48%,101%,81%,100%,16-Jul-08,no data,8-Dec-08,30-Jun-09,no data,204,183,,1,VISAYAS
VI,6,Capiz,619,Tapaz,61917,Taslan,61917058,Road Upgrading,1,"1,954,431.52","1,418,200.76","536,230.76","1,134,560.60", 1st Tranche ,"1,859,933.75","455,992.84", -   ,"455,992.84",0%,25%,347%,23%,100%,12-Sep-06,26-Oct-06,4-Apr-07,1-May-08,no data,393,162,,1,VISAYAS
